uid,function,hierarchy,region,operation
resp5513,hálózat,TL,nyugati régió,Végrehajtás
resp5514,HR,E,nyugati régió,Végrehajtás
resp5515,gazdálkodás,E,országos szintű,Szolgáltatás
resp5516,hálózat,TL,keleti régió,Végrehajtás
resp5517,HR,E,keleti régió,Szolgáltatás
resp5518,hálózat,TL,keleti régió,Végrehajtás
resp5519,IT,E,országos szintű,Szolgáltatás
resp5520,logisztika,E,országos szintű,Végrehajtás
resp5521,hálózat,TL,központi régió,Végrehajtás
resp5522,hálózat,E,keleti régió,Üzleti irányítás
resp5523,gazdálkodás,TL,országos szintű,Szolgáltatás
resp5524,üzlet,E,országos szintű,Végrehajtás
resp5525,üzlet,E,országos szintű,Végrehajtás
resp5526,logisztika,TL,nyugati régió,Végrehajtás
resp5527,hálózat,TL,központi régió,Végrehajtás
resp5528,logisztika,E,országos szintű,Végrehajtás
resp5529,hálózat,TL,központi régió,Végrehajtás
resp5530,logisztika,E,országos szintű,Végrehajtás
resp5531,gazdálkodás,E,keleti régió,Szolgáltatás
resp5532,logisztika,E,keleti régió,Végrehajtás
resp5533,hálózat,TL,központi régió,Végrehajtás
resp5534,hálózat,MM,keleti régió,Végrehajtás
resp5535,gazdálkodás,TL,keleti régió,Szolgáltatás
resp5536,IT,E,országos szintű,Szolgáltatás
resp5537,hálózat,E,nyugati régió,Üzleti irányítás
resp5538,HR,E,nyugati régió,Végrehajtás
resp5539,üzlet,TM,országos szintű,Üzleti irányítás
resp5540,logisztika,E,keleti régió,Végrehajtás
resp5541,hálózat,TL,keleti régió,Végrehajtás
resp5542,hálózat,TL,központi régió,Végrehajtás
resp5543,üzlet,E,országos szintű,Végrehajtás
resp5544,logisztika,E,keleti régió,Végrehajtás
resp5545,hálózat,E,központi régió,Üzleti irányítás
resp5546,törzskari,E,országos szintű,Társaságirányítás
resp5547,hálózat,TL,keleti régió,Végrehajtás
resp5548,üzlet,E,központi régió,Végrehajtás
resp5549,HR,E,keleti régió,Végrehajtás
resp5550,gazdálkodás,E,országos szintű,Szolgáltatás
resp5551,logisztika,E,keleti régió,Végrehajtás
resp5552,hálózat,TL,nyugati régió,Végrehajtás
resp5553,logisztika,E,országos szintű,Végrehajtás
resp5554,HR,E,központi régió,Szolgáltatás
resp5555,hálózat,TL,nyugati régió,Végrehajtás
resp5556,ellenőrzés,E,országos szintű,Társaságirányítás
resp5557,logisztika,E,országos szintű,Végrehajtás
resp5558,logisztika,E,országos szintű,Szolgáltatás
resp5559,hálózat,TL,központi régió,Végrehajtás
resp5560,biztonság,E,országos szintű,Társaságirányítás
resp5561,HR,E,központi régió,Szolgáltatás
resp5562,HR,E,nyugati régió,Szolgáltatás
resp5563,IT,E,országos szintű,Szolgáltatás
resp5564,üzlet,E,országos szintű,Üzleti irányítás
resp5565,üzlet,E,országos szintű,Üzleti irányítás
resp5566,üzlet,E,országos szintű,Üzleti irányítás
resp5567,ellenőrzés,E,keleti régió,Üzleti irányítás
resp5568,hálózat,E,nyugati régió,Üzleti irányítás
resp5569,üzlet,E,országos szintű,Üzleti irányítás
resp5570,logisztika,E,keleti régió,Végrehajtás
resp5571,gazdálkodás,E,országos szintű,Szolgáltatás
resp5572,hálózat,MM,központi régió,Végrehajtás
resp5573,logisztika,E,országos szintű,Végrehajtás
resp5574,IT,E,országos szintű,Szolgáltatás
resp5575,IT,E,országos szintű,Szolgáltatás
resp5576,üzlet,E,keleti régió,Végrehajtás
resp5577,hálózat,E,központi régió,Üzleti irányítás
resp5578,IT,E,nyugati régió,Szolgáltatás
resp5579,hálózat,TL,keleti régió,Végrehajtás
resp5580,HR,E,országos szintű,Társaságirányítás
resp5581,logisztika,E,központi régió,Végrehajtás
resp5582,üzlet,E,országos szintű,Üzleti irányítás
resp5583,gazdálkodás,E,országos szintű,Szolgáltatás
resp5584,üzlet,TL,országos szintű,Üzleti irányítás
resp5585,HR,E,keleti régió,Végrehajtás
resp5586,gazdálkodás,TM,országos szintű,Társaságirányítás
resp5587,logisztika,E,országos szintű,Végrehajtás
resp5588,logisztika,TL,nyugati régió,Üzleti irányítás
resp5589,logisztika,E,országos szintű,Végrehajtás
resp5590,logisztika,E,országos szintű,Végrehajtás
resp5591,üzlet,E,országos szintű,Végrehajtás
resp5592,IT,E,központi régió,Szolgáltatás
resp5593,HR,E,keleti régió,Szolgáltatás
resp5594,gazdálkodás,E,nyugati régió,Végrehajtás
resp5595,biztonság,E,országos szintű,Társaságirányítás
resp5596,biztonság,E,keleti régió,Szolgáltatás
resp5597,logisztika,E,országos szintű,Végrehajtás
resp5598,hálózat,E,központi régió,Üzleti irányítás
resp5599,logisztika,E,országos szintű,Végrehajtás
resp5600,gazdálkodás,E,országos szintű,Szolgáltatás
resp5601,törzskari,E,országos szintű,Társaságirányítás
resp5602,logisztika,E,országos szintű,Végrehajtás
resp5603,hálózat,TL,nyugati régió,Végrehajtás
resp5604,hálózat,TL,keleti régió,Végrehajtás
resp5605,logisztika,E,országos szintű,Végrehajtás
resp5606,logisztika,E,nyugati régió,Végrehajtás
resp5607,gazdálkodás,E,országos szintű,Szolgáltatás
resp5608,gazdálkodás,E,keleti régió,Szolgáltatás
resp5609,ellenőrzés,E,központi régió,Üzleti irányítás
resp5610,logisztika,E,nyugati régió,Végrehajtás
resp5611,hálózat,TL,központi régió,Végrehajtás
resp5612,hálózat,TL,nyugati régió,Végrehajtás
resp5613,gazdálkodás,E,országos szintű,Társaságirányítás
resp5614,üzlet,E,országos szintű,Végrehajtás
resp5615,biztonság,E,országos szintű,Társaságirányítás
resp5616,hálózat,TL,központi régió,Végrehajtás
resp5617,hálózat,MM,keleti régió,Üzleti irányítás
resp5618,gazdálkodás,TL,keleti régió,Szolgáltatás
resp5619,hálózat,TL,keleti régió,Végrehajtás
resp5620,üzlet,E,országos szintű,Üzleti irányítás
resp5621,ellenőrzés,E,keleti régió,Üzleti irányítás
resp5622,hálózat,MM,nyugati régió,Végrehajtás
resp5623,logisztika,E,nyugati régió,Végrehajtás
resp5624,üzlet,E,országos szintű,Végrehajtás
resp5625,HR,E,nyugati régió,Végrehajtás
resp5626,üzlet,E,országos szintű,Üzleti irányítás
resp5627,hálózat,TL,központi régió,Végrehajtás
resp5628,hálózat,E,nyugati régió,Üzleti irányítás
resp5629,logisztika,E,nyugati régió,Végrehajtás
resp5630,IT,E,országos szintű,Szolgáltatás
resp5631,üzlet,E,keleti régió,Végrehajtás
resp5632,logisztika,E,központi régió,Végrehajtás
resp5633,üzlet,E,keleti régió,Végrehajtás
resp5634,hálózat,TL,nyugati régió,Végrehajtás
resp5635,hálózat,TL,nyugati régió,Végrehajtás
resp5636,HR,E,nyugati régió,Végrehajtás
resp5637,üzlet,E,országos szintű,Végrehajtás
resp5638,logisztika,E,országos szintű,Végrehajtás
resp5639,hálózat,TL,központi régió,Végrehajtás
resp5640,hálózat,TL,nyugati régió,Végrehajtás
resp5641,logisztika,E,országos szintű,Végrehajtás
resp5642,üzlet,E,keleti régió,Végrehajtás
resp5643,üzlet,E,országos szintű,Üzleti irányítás
resp5644,logisztika,E,országos szintű,Végrehajtás
resp5645,hálózat,TL,nyugati régió,Végrehajtás
resp5646,logisztika,E,országos szintű,Végrehajtás
resp5647,IT,E,országos szintű,Szolgáltatás
resp5648,hálózat,TL,központi régió,Végrehajtás
resp5649,gazdálkodás,E,keleti régió,Szolgáltatás
resp5650,hálózat,TL,keleti régió,Végrehajtás
resp5651,üzlet,E,országos szintű,Üzleti irányítás
resp5652,hálózat,E,keleti régió,Üzleti irányítás
resp5653,IT,E,országos szintű,Szolgáltatás
resp5654,gazdálkodás,E,országos szintű,Társaságirányítás
resp5655,HR,E,nyugati régió,Szolgáltatás
resp5656,hálózat,TL,központi régió,Végrehajtás
resp5657,hálózat,MM,központi régió,Végrehajtás
resp5658,üzlet,E,központi régió,Végrehajtás
resp5659,logisztika,E,országos szintű,Végrehajtás
resp5660,IT,E,országos szintű,Szolgáltatás
resp5661,gazdálkodás,E,központi régió,Végrehajtás
resp5662,gazdálkodás,E,országos szintű,Társaságirányítás
resp5663,logisztika,MM,keleti régió,Végrehajtás
resp5664,hálózat,TL,központi régió,Végrehajtás
resp5665,üzlet,E,országos szintű,Üzleti irányítás
resp5666,üzlet,E,országos szintű,Üzleti irányítás
resp5667,logisztika,E,országos szintű,Végrehajtás
resp5668,gazdálkodás,E,országos szintű,Szolgáltatás
resp5669,logisztika,E,országos szintű,Végrehajtás
resp5670,üzlet,E,országos szintű,Üzleti irányítás
resp5671,IT,E,országos szintű,Szolgáltatás
resp5672,logisztika,E,nyugati régió,Végrehajtás
resp5673,logisztika,E,központi régió,Végrehajtás
resp5674,biztonság,E,országos szintű,Társaságirányítás
resp5675,IT,E,keleti régió,Szolgáltatás
resp5676,logisztika,E,országos szintű,Végrehajtás
resp5677,logisztika,E,keleti régió,Végrehajtás
resp5678,logisztika,E,keleti régió,Üzleti irányítás
resp5679,hálózat,TL,központi régió,Végrehajtás
resp5680,IT,E,országos szintű,Szolgáltatás
resp5681,üzlet,E,országos szintű,Üzleti irányítás
resp5682,üzlet,E,országos szintű,Üzleti irányítás
resp5683,hálózat,TL,központi régió,Végrehajtás
resp5684,üzlet,E,országos szintű,Üzleti irányítás
resp5685,hálózat,TL,központi régió,Végrehajtás
resp5686,logisztika,E,országos szintű,Végrehajtás
resp5687,logisztika,E,országos szintű,Végrehajtás
resp5688,hálózat,TL,keleti régió,Végrehajtás
resp5689,logisztika,E,országos szintű,Végrehajtás
resp5690,hálózat,TL,központi régió,Végrehajtás
resp5691,logisztika,E,nyugati régió,Végrehajtás
resp5692,logisztika,E,keleti régió,Végrehajtás
resp5693,IT,E,országos szintű,Szolgáltatás
resp5694,HR,E,keleti régió,Végrehajtás
resp5695,logisztika,E,keleti régió,Üzleti irányítás
resp5696,hálózat,TL,központi régió,Végrehajtás
resp5697,hálózat,E,nyugati régió,Üzleti irányítás
resp5698,üzlet,E,országos szintű,Üzleti irányítás
resp5699,logisztika,E,országos szintű,Végrehajtás
resp5700,törzskari,E,országos szintű,Társaságirányítás
resp5701,hálózat,TL,központi régió,Végrehajtás
resp5702,üzlet,E,keleti régió,Végrehajtás
resp5703,üzlet,E,országos szintű,Végrehajtás
resp5704,IT,E,központi régió,Szolgáltatás
resp5705,IT,E,országos szintű,Szolgáltatás
resp5706,üzlet,E,országos szintű,Üzleti irányítás
resp5707,ellenőrzés,E,országos szintű,Társaságirányítás
resp5708,üzlet,E,országos szintű,Üzleti irányítás
resp5709,logisztika,E,nyugati régió,Végrehajtás
resp5710,IT,E,országos szintű,Szolgáltatás
resp5711,hálózat,TL,keleti régió,Végrehajtás
resp5712,logisztika,E,országos szintű,Végrehajtás
resp5713,hálózat,E,nyugati régió,Üzleti irányítás
resp5714,logisztika,E,országos szintű,Szolgáltatás
resp5715,IT,E,országos szintű,Szolgáltatás
resp5716,IT,E,országos szintű,Szolgáltatás
resp5717,logisztika,E,keleti régió,Végrehajtás
resp5718,IT,E,országos szintű,Szolgáltatás
resp5719,hálózat,TL,keleti régió,Végrehajtás
resp5720,törzskari,E,országos szintű,Társaságirányítás
resp5721,üzlet,E,keleti régió,Végrehajtás
resp5722,üzlet,E,keleti régió,Végrehajtás
resp5723,hálózat,TL,központi régió,Végrehajtás
resp5724,hálózat,TL,nyugati régió,Végrehajtás
resp5725,logisztika,E,országos szintű,Végrehajtás
resp5726,logisztika,E,országos szintű,Végrehajtás
resp5727,hálózat,MM,keleti régió,Végrehajtás
resp5728,üzlet,E,országos szintű,Üzleti irányítás
resp5729,hálózat,MM,nyugati régió,Végrehajtás
resp5730,hálózat,MM,keleti régió,Végrehajtás
resp5731,törzskari,TL,országos szintű,Társaságirányítás
resp5732,üzlet,E,országos szintű,Üzleti irányítás
resp5733,gazdálkodás,E,országos szintű,Társaságirányítás
resp5734,biztonság,E,központi régió,Szolgáltatás
resp5735,logisztika,E,országos szintű,Végrehajtás
resp5736,ellenőrzés,E,nyugati régió,Üzleti irányítás
resp5737,logisztika,E,országos szintű,Szolgáltatás
resp5738,logisztika,E,országos szintű,Végrehajtás
resp5739,üzlet,E,országos szintű,Végrehajtás
resp5740,IT,E,nyugati régió,Szolgáltatás
resp5741,logisztika,E,keleti régió,Végrehajtás
resp5742,logisztika,E,központi régió,Végrehajtás
resp5743,üzlet,E,országos szintű,Végrehajtás
resp5744,üzlet,E,országos szintű,Üzleti irányítás
resp5745,hálózat,TL,központi régió,Végrehajtás
resp5746,hálózat,TL,keleti régió,Végrehajtás
resp5747,hálózat,MM,központi régió,Végrehajtás
resp5748,hálózat,TL,központi régió,Végrehajtás
resp5749,IT,E,országos szintű,Szolgáltatás
resp5750,gazdálkodás,E,keleti régió,Szolgáltatás
resp5751,hálózat,MM,nyugati régió,Végrehajtás
resp5752,hálózat,TL,keleti régió,Végrehajtás
resp5753,gazdálkodás,E,nyugati régió,Végrehajtás
resp5754,üzlet,E,országos szintű,Üzleti irányítás
resp5755,hálózat,TL,nyugati régió,Végrehajtás
resp5756,hálózat,TL,keleti régió,Végrehajtás
resp5757,hálózat,TL,nyugati régió,Végrehajtás
resp5758,hálózat,MM,keleti régió,Végrehajtás
resp5759,logisztika,E,országos szintű,Végrehajtás
resp5760,hálózat,TL,keleti régió,Végrehajtás
resp5761,üzlet,E,keleti régió,Végrehajtás
resp5762,HR,E,központi régió,Szolgáltatás
resp5763,gazdálkodás,E,országos szintű,Szolgáltatás
resp5764,hálózat,TL,nyugati régió,Végrehajtás
resp5765,logisztika,E,országos szintű,Végrehajtás
resp5766,logisztika,E,országos szintű,Végrehajtás
resp5767,logisztika,E,országos szintű,Végrehajtás
resp5768,hálózat,E,keleti régió,Üzleti irányítás
resp5769,ellenőrzés,E,központi régió,Üzleti irányítás
resp5770,logisztika,E,központi régió,Végrehajtás
resp5771,hálózat,E,nyugati régió,Üzleti irányítás
resp5772,hálózat,TL,keleti régió,Végrehajtás
resp5773,üzlet,E,országos szintű,Üzleti irányítás
resp5774,ellenőrzés,E,keleti régió,Üzleti irányítás
resp5775,HR,E,keleti régió,Végrehajtás
resp5776,gazdálkodás,E,országos szintű,Társaságirányítás
resp5777,HR,E,nyugati régió,Végrehajtás
resp5778,gazdálkodás,E,központi régió,Szolgáltatás
resp5779,logisztika,E,országos szintű,Végrehajtás
resp5780,HR,E,központi régió,Végrehajtás
resp5781,ellenőrzés,E,országos szintű,Társaságirányítás
resp5782,hálózat,TL,központi régió,Végrehajtás
resp5783,logisztika,E,országos szintű,Végrehajtás
resp5784,hálózat,TL,keleti régió,Végrehajtás
resp5785,ellenőrzés,E,központi régió,Üzleti irányítás
resp5786,ellenőrzés,E,nyugati régió,Üzleti irányítás
resp5787,gazdálkodás,TL,országos szintű,Szolgáltatás
resp5788,hálózat,TL,országos szintű,Üzleti irányítás
resp5789,hálózat,E,központi régió,Üzleti irányítás
resp5790,üzlet,E,országos szintű,Üzleti irányítás
resp5791,logisztika,E,országos szintű,Végrehajtás
resp5792,üzlet,E,országos szintű,Üzleti irányítás
resp5793,üzlet,E,országos szintű,Végrehajtás
resp5794,logisztika,E,országos szintű,Végrehajtás
resp5795,hálózat,TL,központi régió,Végrehajtás
resp5796,logisztika,E,országos szintű,Végrehajtás
resp5797,hálózat,E,országos szintű,Üzleti irányítás
resp5798,üzlet,E,nyugati régió,Végrehajtás
resp5799,logisztika,E,országos szintű,Végrehajtás
resp5800,HR,E,nyugati régió,Szolgáltatás
resp5801,HR,E,keleti régió,Végrehajtás
resp5802,HR,E,központi régió,Szolgáltatás
resp5803,üzlet,E,országos szintű,Végrehajtás
resp5804,logisztika,E,országos szintű,Végrehajtás
resp5805,hálózat,TL,nyugati régió,Végrehajtás
resp5806,hálózat,TL,nyugati régió,Végrehajtás
resp5807,HR,E,országos szintű,Társaságirányítás
resp5808,hálózat,TL,keleti régió,Végrehajtás
resp5809,logisztika,E,központi régió,Végrehajtás
resp5810,biztonság,TL,országos szintű,Társaságirányítás
resp5811,hálózat,MM,nyugati régió,Végrehajtás
resp5812,üzlet,E,országos szintű,Üzleti irányítás
resp5813,ellenőrzés,E,központi régió,Üzleti irányítás
resp5814,hálózat,TL,keleti régió,Végrehajtás
resp5815,logisztika,E,nyugati régió,Végrehajtás
resp5816,üzlet,E,országos szintű,Végrehajtás
resp5817,IT,E,országos szintű,Szolgáltatás
resp5818,hálózat,TL,keleti régió,Végrehajtás
resp5819,logisztika,E,országos szintű,Végrehajtás
resp5820,hálózat,E,országos szintű,Üzleti irányítás
resp5821,logisztika,E,keleti régió,Végrehajtás
resp5822,biztonság,TL,keleti régió,Szolgáltatás
resp5823,gazdálkodás,E,országos szintű,Szolgáltatás
resp5824,hálózat,TL,központi régió,Végrehajtás
resp5825,IT,E,országos szintű,Szolgáltatás
resp5826,gazdálkodás,E,országos szintű,Szolgáltatás
resp5827,hálózat,TL,keleti régió,Végrehajtás
resp5828,logisztika,E,keleti régió,Végrehajtás
resp5829,logisztika,E,országos szintű,Végrehajtás
resp5830,HR,E,országos szintű,Társaságirányítás
resp5831,hálózat,E,nyugati régió,Üzleti irányítás
resp5832,üzlet,E,országos szintű,Végrehajtás
resp5833,üzlet,E,országos szintű,Végrehajtás
resp5834,üzlet,E,országos szintű,Végrehajtás
resp5835,logisztika,E,országos szintű,Végrehajtás
resp5836,IT,E,keleti régió,Szolgáltatás
resp5837,hálózat,TL,keleti régió,Végrehajtás
