,src,dst,weight
9780,resp4373,resp4291,1
9781,resp4373,resp457,1
9782,resp4373,resp4774,5
9783,resp4373,resp595,1
9784,resp4374,resp1138,1
9785,resp4374,resp1472,4
9786,resp4374,resp1545,1
9787,resp4374,resp2236,4
9788,resp4374,resp232,2
9789,resp4374,resp2746,1
9790,resp4374,resp3280,2
9791,resp4374,resp3365,1
9792,resp4374,resp3739,1
9793,resp4374,resp4823,6
9794,resp4374,resp6234,1
9795,resp4376,resp4483,4
9796,resp4377,resp1306,1
9797,resp4377,resp1420,4
9798,resp4377,resp1895,1
9799,resp4377,resp1908,4
9800,resp4377,resp2368,1
9801,resp4377,resp3545,3
9802,resp4377,resp3943,1
9803,resp4377,resp4399,1
9804,resp4377,resp4802,1
9805,resp4377,resp5071,1
9806,resp4377,resp5181,1
9807,resp4377,resp5380,1
9808,resp4377,resp6064,1
9809,resp4377,resp853,1
9810,resp4377,resp893,1
9811,resp4377,resp894,1
9812,resp4378,resp1997,4
9813,resp4378,resp2878,2
9814,resp4378,resp4654,2
9815,resp4378,resp6229,2
9816,resp4378,resp74,3
9817,resp4380,resp1371,1
9818,resp4380,resp2557,4
9819,resp4380,resp3274,1
9820,resp4380,resp6020,2
9821,resp4381,resp1538,1
9822,resp4381,resp172,6
9823,resp4381,resp3016,5
9824,resp4381,resp3198,2
9825,resp4381,resp3607,1
9826,resp4381,resp4181,2
9827,resp4381,resp672,4
9828,resp4382,resp1410,1
9829,resp4382,resp2100,2
9830,resp4382,resp3374,3
9831,resp4382,resp398,2
9832,resp4382,resp4969,1
9833,resp4382,resp5508,3
9834,resp4385,resp1146,1
9835,resp4385,resp3832,5
9836,resp4385,resp5123,6
9837,resp4387,resp3238,6
9838,resp4387,resp3352,2
9839,resp4387,resp5221,1
9840,resp4387,resp930,1
9841,resp4390,resp1536,1
9842,resp4390,resp3989,3
9843,resp4390,resp4349,6
9844,resp4390,resp4484,1
9845,resp4390,resp608,1
9846,resp4390,resp6274,1
9847,resp4390,resp879,1
9848,resp4391,resp1472,1
9849,resp4391,resp2236,5
9850,resp4391,resp2720,6
9851,resp4391,resp3280,6
9852,resp4391,resp4374,5
9853,resp4391,resp948,1
9854,resp4397,resp2302,4
9855,resp4397,resp2950,1
9856,resp4397,resp4198,1
9857,resp4397,resp4418,1
9858,resp4397,resp493,3
9859,resp4397,resp5317,3
9860,resp4399,resp1420,1
9861,resp4399,resp3356,2
9862,resp4399,resp3494,2
9863,resp4399,resp3789,2
9864,resp4399,resp443,1
9865,resp4399,resp4759,1
9866,resp4399,resp505,3
9867,resp4399,resp5427,1
9868,resp44,resp1228,1
9869,resp44,resp2510,2
9870,resp44,resp3229,4
9871,resp44,resp3414,3
9872,resp4400,resp1790,2
9873,resp4400,resp3301,1
9874,resp4400,resp3575,1
9875,resp4400,resp4786,2
9876,resp4402,resp1773,2
9877,resp4402,resp2394,2
9878,resp4402,resp3221,1
9879,resp4402,resp3756,3
9880,resp4410,resp1029,2
9881,resp4410,resp3370,1
9882,resp4410,resp3472,1
9883,resp4410,resp3989,1
9884,resp4410,resp4001,1
9885,resp4410,resp4145,1
9886,resp4410,resp4390,1
9887,resp4410,resp4774,1
9888,resp4410,resp4935,1
9889,resp4410,resp494,1
9890,resp4410,resp4975,1
9891,resp4410,resp5537,1
9892,resp4410,resp5757,1
9893,resp4410,resp608,1
9894,resp4412,resp2336,3
9895,resp4412,resp265,1
9896,resp4412,resp3989,1
9897,resp4412,resp4,1
9898,resp4412,resp4527,1
9899,resp4412,resp474,3
9900,resp4412,resp4865,4
9901,resp4412,resp5200,2
9902,resp4412,resp5244,1
9903,resp4412,resp541,1
9904,resp4412,resp608,1
9905,resp4412,resp6172,4
9906,resp4413,resp2221,2
9907,resp4413,resp2249,1
9908,resp4413,resp3673,1
9909,resp4413,resp3885,1
9910,resp4413,resp5323,2
9911,resp4413,resp5588,1
9912,resp4413,resp660,2
9913,resp4413,resp870,5
9914,resp4414,resp3153,5
9915,resp4414,resp4166,5
9916,resp4415,resp1472,4
9917,resp4415,resp3196,6
9918,resp4415,resp6016,4
9919,resp4415,resp6038,2
9920,resp4415,resp756,1
9921,resp4416,resp1461,4
9922,resp4416,resp171,1
9923,resp4416,resp4845,4
9924,resp4418,resp1606,3
9925,resp4418,resp3365,1
9926,resp4418,resp3458,1
9927,resp4418,resp4643,4
9928,resp4418,resp4830,1
9929,resp4418,resp514,3
9930,resp4418,resp729,3
9931,resp4421,resp3387,1
9932,resp4421,resp4341,3
9933,resp4421,resp5149,1
9934,resp4421,resp6042,1
9935,resp4421,resp6122,3
9936,resp4421,resp6174,6
9937,resp4421,resp91,2
9938,resp4422,resp2060,5
9939,resp4422,resp4966,1
9940,resp4425,resp1885,1
9941,resp4425,resp199,3
9942,resp4425,resp3571,1
9943,resp4425,resp3713,3
9944,resp4425,resp3949,3
9945,resp4425,resp5549,4
9946,resp4426,resp1152,1
9947,resp4426,resp1161,4
9948,resp4426,resp1164,1
9949,resp4426,resp1569,2
9950,resp4426,resp1723,1
9951,resp4426,resp1772,3
9952,resp4426,resp1975,2
9953,resp4426,resp2290,1
9954,resp4426,resp2461,1
9955,resp4426,resp2824,1
9956,resp4426,resp2968,3
9957,resp4426,resp375,1
9958,resp4426,resp391,1
9959,resp4426,resp5671,1
9960,resp4426,resp620,1
9961,resp4429,resp2071,1
9962,resp4429,resp2904,1
9963,resp4429,resp2919,1
9964,resp4429,resp3086,4
9965,resp4429,resp4291,1
9966,resp4429,resp488,2
9967,resp4429,resp5562,5
9968,resp4429,resp5912,1
9969,resp443,resp3356,1
9970,resp443,resp3494,1
9971,resp443,resp5427,6
9972,resp4431,resp2602,3
9973,resp4431,resp490,1
9974,resp4431,resp4935,1
9975,resp4431,resp5777,1
9976,resp4432,resp3781,6
9977,resp4432,resp4338,1
9978,resp4433,resp1509,1
9979,resp4433,resp2687,2
9980,resp4433,resp5286,1
9981,resp4433,resp5765,1
9982,resp4433,resp584,1
9983,resp4433,resp593,1
9984,resp4434,resp1472,2
9985,resp4434,resp2117,4
9986,resp4434,resp2874,2
9987,resp4434,resp4873,1
9988,resp4434,resp5494,1
9989,resp4434,resp6039,2
9990,resp4436,resp1606,3
9991,resp4436,resp1607,1
9992,resp4436,resp1819,1
9993,resp4436,resp2182,2
9994,resp4436,resp2302,3
9995,resp4436,resp2954,6
9996,resp4439,resp1379,2
9997,resp4439,resp5411,3
9998,resp4439,resp5755,1
9999,resp444,resp362,2
10000,resp444,resp3802,3
10001,resp444,resp4901,2
10002,resp4440,resp1321,3
10003,resp4440,resp3581,1
10004,resp4440,resp4128,4
10005,resp4440,resp90,5
10006,resp4441,resp1703,4
10007,resp4441,resp3213,3
10008,resp4441,resp5024,2
10009,resp4441,resp5775,2
10010,resp4441,resp901,1
10011,resp4442,resp1559,6
10012,resp4442,resp1687,6
10013,resp4442,resp4754,4
10014,resp4442,resp4794,2
10015,resp4442,resp4822,2
10016,resp4442,resp6107,2
10017,resp4442,resp766,2
10018,resp4447,resp2362,1
10019,resp4447,resp4657,2
10020,resp4447,resp5481,1
10021,resp4448,resp2249,1
10022,resp4448,resp2543,1
10023,resp4448,resp4275,5
10024,resp4449,resp2397,2
10025,resp4449,resp2461,6
10026,resp4449,resp3448,6
10027,resp445,resp346,6
10028,resp445,resp5965,6
10029,resp4450,resp1268,2
10030,resp4450,resp1804,1
10031,resp4450,resp2831,1
10032,resp4450,resp2834,1
10033,resp4450,resp3230,3
10034,resp4450,resp3921,2
10035,resp4450,resp3989,1
10036,resp4450,resp4774,4
10037,resp4450,resp543,1
10038,resp4450,resp5481,1
10039,resp4450,resp5731,1
10040,resp4450,resp5788,2
10041,resp4450,resp719,4
10042,resp4451,resp1252,2
10043,resp4451,resp1776,6
10044,resp4451,resp2003,2
10045,resp4451,resp2055,3
10046,resp4451,resp3356,1
10047,resp4451,resp4799,2
10048,resp4451,resp5343,5
10049,resp4451,resp5586,2
10050,resp4451,resp6108,1
10051,resp4453,resp1318,6
10052,resp4453,resp2640,4
10053,resp4453,resp3025,4
10054,resp4453,resp3918,1
10055,resp4453,resp4169,1
10056,resp4453,resp4571,2
10057,resp4453,resp473,6
10058,resp4455,resp2373,5
10059,resp4455,resp2461,1
10060,resp4455,resp2839,3
10061,resp4455,resp4563,2
10062,resp4455,resp688,2
10063,resp4457,resp1325,1
10064,resp4457,resp1371,2
10065,resp4457,resp1929,3
10066,resp4457,resp3670,3
10067,resp4457,resp3943,1
10068,resp4458,resp2578,1
10069,resp4458,resp3221,1
10070,resp4458,resp3901,1
10071,resp4458,resp4214,4
10072,resp4458,resp6234,2
10073,resp4463,resp1544,1
10074,resp4463,resp1598,5
10075,resp4463,resp2695,3
10076,resp4463,resp4038,1
10077,resp4463,resp4390,1
10078,resp4463,resp4523,1
10079,resp4463,resp5200,3
10080,resp4465,resp137,4
10081,resp4465,resp1608,1
10082,resp4465,resp3673,2
10083,resp4465,resp4061,1
10084,resp4465,resp5077,2
10085,resp4465,resp5629,1
10086,resp4465,resp870,2
10087,resp4466,resp165,1
10088,resp4466,resp2290,3
10089,resp4466,resp345,2
10090,resp4466,resp3681,1
10091,resp4466,resp401,2
10092,resp4466,resp4447,1
10093,resp4466,resp5481,4
10094,resp4466,resp5700,2
10095,resp4466,resp5731,5
10096,resp4466,resp890,3
10097,resp4467,resp173,3
10098,resp4467,resp1883,1
10099,resp4467,resp2183,1
10100,resp4467,resp2250,3
10101,resp4467,resp2479,2
10102,resp4467,resp2850,1
10103,resp4467,resp3399,3
10104,resp4467,resp4576,1
10105,resp4467,resp964,4
10106,resp4470,resp1282,5
10107,resp4470,resp2735,1
10108,resp4470,resp4504,1
10109,resp4470,resp4804,4
10110,resp4470,resp6216,3
10111,resp4473,resp3391,2
10112,resp4473,resp5846,6
10113,resp4473,resp5889,1
10114,resp4473,resp613,1
10115,resp4476,resp1185,3
10116,resp4476,resp1197,1
10117,resp4476,resp2072,3
10118,resp4476,resp3934,1
10119,resp4476,resp718,2
10120,resp4478,resp2562,1
10121,resp4478,resp3356,1
10122,resp4478,resp3494,1
10123,resp4478,resp351,1
10124,resp4478,resp400,1
10125,resp4478,resp4086,2
10126,resp4478,resp498,1
10127,resp4478,resp5629,3
10128,resp4478,resp98,1
10129,resp4479,resp1060,4
10130,resp4479,resp195,1
10131,resp4479,resp2043,3
10132,resp4479,resp4686,2
10133,resp4479,resp4720,1
10134,resp4479,resp4962,1
10135,resp4479,resp6009,1
10136,resp4479,resp689,4
10137,resp448,resp2947,6
10138,resp448,resp2983,2
10139,resp448,resp4130,1
10140,resp448,resp4292,1
10141,resp4484,resp1102,1
10142,resp4484,resp3989,1
10143,resp4484,resp4349,6
10144,resp4484,resp4390,6
10145,resp4488,resp1163,1
10146,resp4488,resp2948,3
10147,resp4488,resp4224,1
10148,resp4488,resp545,1
10149,resp449,resp1743,2
10150,resp449,resp2872,5
10151,resp449,resp2941,1
10152,resp449,resp5774,5
10153,resp449,resp5970,1
10154,resp4491,resp2204,1
10155,resp4491,resp2469,1
10156,resp4491,resp2562,4
10157,resp4491,resp2927,1
10158,resp4491,resp351,2
10159,resp4491,resp400,3
10160,resp4491,resp4086,4
10161,resp4491,resp498,5
10162,resp4491,resp98,3
10163,resp4492,resp3356,5
10164,resp4492,resp3494,5
10165,resp4492,resp3890,1
10166,resp4492,resp392,1
10167,resp4492,resp443,1
10168,resp4492,resp4493,1
10169,resp4492,resp5427,6
10170,resp4492,resp5712,2
10171,resp4494,resp1558,1
10172,resp4494,resp1660,1
10173,resp4494,resp1703,2
10174,resp4494,resp1944,1
10175,resp4494,resp2195,1
10176,resp4494,resp2354,1
10177,resp4494,resp2507,1
10178,resp4494,resp2776,1
10179,resp4494,resp2784,1
10180,resp4494,resp2887,3
10181,resp4494,resp5107,1
10182,resp4494,resp5746,1
10183,resp4494,resp5758,4
10184,resp4494,resp6005,1
10185,resp4494,resp76,3
10186,resp4494,resp947,1
10187,resp4495,resp1429,2
10188,resp4495,resp3781,1
10189,resp4495,resp4179,1
10190,resp4495,resp452,1
10191,resp4495,resp5466,1
10192,resp4495,resp85,6
10193,resp4498,resp2855,1
10194,resp4498,resp3331,2
10195,resp4498,resp3432,1
10196,resp4498,resp3435,1
10197,resp4498,resp3448,3
10198,resp4498,resp5507,1
10199,resp4502,resp3887,5
10200,resp4502,resp3920,1
10201,resp4502,resp951,1
10202,resp4503,resp1606,2
10203,resp4503,resp1607,1
10204,resp4503,resp2954,6
10205,resp4503,resp3444,1
10206,resp4503,resp40,2
10207,resp4503,resp4418,1
10208,resp4503,resp4436,2
10209,resp4504,resp1282,5
10210,resp4504,resp232,1
10211,resp4504,resp4470,5
10212,resp4504,resp4804,1
10213,resp4504,resp6216,1
10214,resp4506,resp2190,2
10215,resp4506,resp241,1
10216,resp4506,resp3227,3
10217,resp4506,resp5535,4
10218,resp4506,resp5649,2
10219,resp4506,resp5750,1
10220,resp4511,resp122,2
10221,resp4511,resp1658,1
10222,resp4511,resp2955,1
10223,resp4511,resp5179,3
10224,resp4511,resp5186,1
10225,resp4511,resp5953,5
10226,resp4512,resp3169,1
10227,resp4512,resp510,1
10228,resp4512,resp5709,1
10229,resp4512,resp6103,4
10230,resp4512,resp659,1
10231,resp4512,resp870,3
10232,resp4517,resp2295,1
10233,resp4523,resp1097,5
10234,resp4523,resp2163,6
10235,resp4523,resp4352,3
10236,resp4523,resp4390,6
10237,resp4523,resp5200,1
10238,resp4523,resp879,3
10239,resp4524,resp2569,1
10240,resp4524,resp29,1
10241,resp4524,resp3819,3
10242,resp4524,resp4189,1
10243,resp4524,resp4193,1
10244,resp4524,resp4266,1
10245,resp4524,resp4267,1
10246,resp4524,resp4285,1
10247,resp4524,resp4525,2
10248,resp4524,resp5642,1
10249,resp4524,resp6026,3
10250,resp4524,resp628,1
10251,resp4524,resp630,1
10252,resp4524,resp8,1
10253,resp4524,resp93,1
10254,resp4527,resp2163,1
10255,resp4527,resp2452,2
10256,resp4527,resp3163,1
10257,resp4527,resp4523,3
10258,resp4527,resp474,6
10259,resp4527,resp4865,6
10260,resp4527,resp5764,2
10261,resp4532,resp3989,2
10262,resp4532,resp4001,1
10263,resp4532,resp4166,5
10264,resp4532,resp4530,3
10265,resp4532,resp5201,5
10266,resp4532,resp871,1
10267,resp4536,resp2300,3
10268,resp4536,resp2603,1
10269,resp4536,resp370,1
10270,resp4536,resp488,5
10271,resp4537,resp2207,4
10272,resp4537,resp3650,1
10273,resp4537,resp4334,1
10274,resp4537,resp504,1
10275,resp4537,resp5213,1
10276,resp4537,resp5398,5
10277,resp4538,resp1420,1
10278,resp4538,resp1895,5
10279,resp4538,resp2450,4
10280,resp4538,resp2657,1
10281,resp4538,resp4377,2
10282,resp4538,resp4758,1
10283,resp4539,resp1088,1
10284,resp4539,resp2461,2
10285,resp4539,resp2736,5
10286,resp4539,resp3448,5
10287,resp4539,resp4449,4
10288,resp4541,resp1183,4
10289,resp4541,resp1188,2
10290,resp4541,resp4261,4
10291,resp4544,resp1302,2
10292,resp4544,resp558,5
10293,resp4546,resp1033,1
10294,resp4546,resp3008,1
10295,resp4546,resp3861,1
10296,resp4550,resp3777,1
10297,resp4550,resp903,6
10298,resp4554,resp2067,1
10299,resp4554,resp2890,1
10300,resp4554,resp498,1
10301,resp4554,resp5351,1
10302,resp4554,resp6061,1
10303,resp4554,resp6075,1
10304,resp4558,resp2339,1
10305,resp4558,resp2771,3
10306,resp4558,resp494,2
10307,resp4558,resp5,5
10308,resp4559,resp1209,2
10309,resp4559,resp1606,1
10310,resp4559,resp1785,1
10311,resp4559,resp4574,6
10312,resp4559,resp64,1
10313,resp456,resp3673,1
10314,resp456,resp4061,2
10315,resp456,resp4623,2
10316,resp456,resp4740,6
10317,resp456,resp5509,1
10318,resp4561,resp1054,2
10319,resp4561,resp1185,1
10320,resp4561,resp2072,1
10321,resp4561,resp2232,4
10322,resp4561,resp2654,1
10323,resp4561,resp4089,3
10324,resp4561,resp4812,4
10325,resp4561,resp5470,2
10326,resp4561,resp5671,3
10327,resp4561,resp5839,1
10328,resp4561,resp738,2
10329,resp4563,resp1132,3
10330,resp4563,resp1134,3
10331,resp4563,resp1156,2
10332,resp4563,resp1170,5
10333,resp4563,resp1208,5
10334,resp4563,resp1223,1
10335,resp4563,resp2161,1
10336,resp4563,resp2461,1
10337,resp4563,resp4237,1
10338,resp4563,resp553,1
10339,resp4563,resp5787,1
10340,resp4569,resp4356,4
10341,resp4569,resp5727,4
10342,resp4570,resp2128,2
10343,resp4570,resp2152,1
10344,resp4570,resp3478,2
10345,resp4570,resp3751,5
10346,resp4570,resp5048,1
10347,resp4570,resp5586,2
10348,resp4571,resp1534,1
10349,resp4571,resp1882,3
10350,resp4571,resp1944,1
10351,resp4571,resp2983,1
10352,resp4571,resp3949,1
10353,resp4571,resp3989,1
10354,resp4571,resp4169,2
10355,resp4571,resp4266,1
10356,resp4571,resp473,1
10357,resp4571,resp5429,6
10358,resp4571,resp5617,4
10359,resp4571,resp5884,1
10360,resp4571,resp947,1
10361,resp4573,resp3586,1
10362,resp4573,resp4245,1
10363,resp4574,resp1472,1
10364,resp4574,resp1785,2
10365,resp4574,resp2950,4
10366,resp4574,resp3221,1
10367,resp4574,resp3458,4
10368,resp4574,resp5539,2
10369,resp4576,resp2039,3
10370,resp4576,resp3143,1
10371,resp4576,resp5617,2
10372,resp4576,resp927,4
10373,resp4577,resp1095,1
10374,resp4577,resp1330,1
10375,resp4577,resp6124,3
10376,resp4577,resp64,6
10377,resp4579,resp150,4
10378,resp4579,resp1723,2
10379,resp4579,resp1813,3
10380,resp4579,resp2890,4
10381,resp4579,resp3725,1
10382,resp4579,resp3808,3
10383,resp4579,resp439,1
10384,resp4579,resp6075,1
10385,resp458,resp0,1
10386,resp458,resp1,1
10387,resp458,resp2,1
10388,resp458,resp2561,1
10389,resp458,resp4811,1
10390,resp458,resp537,2
10391,resp458,resp5705,6
10392,resp458,resp989,2
10393,resp4580,resp2903,1
10394,resp4580,resp3221,1
10395,resp4580,resp3756,2
10396,resp4580,resp6022,5
10397,resp4580,resp837,2
10398,resp4581,resp194,1
10399,resp4581,resp205,3
10400,resp4581,resp2373,3
10401,resp4581,resp2601,2
10402,resp4581,resp3283,2
10403,resp4581,resp336,1
10404,resp4581,resp4790,1
10405,resp4581,resp4995,1
10406,resp4581,resp81,3
10407,resp4581,resp831,2
10408,resp4584,resp1594,1
10409,resp4584,resp1694,1
10410,resp4584,resp1882,5
10411,resp4584,resp2039,2
10412,resp4584,resp2961,1
10413,resp4584,resp4149,1
10414,resp4584,resp4571,3
10415,resp4584,resp5429,2
10416,resp4584,resp558,5
10417,resp4584,resp5617,1
10418,resp4584,resp611,2
10419,resp4587,resp1736,2
10420,resp4587,resp4754,3
10421,resp4587,resp4794,1
10422,resp4589,resp1762,1
10423,resp4589,resp2620,5
10424,resp4589,resp5084,1
10425,resp4589,resp5413,2
10426,resp4589,resp5795,4
10427,resp4590,resp1141,3
10428,resp4590,resp1181,1
10429,resp4590,resp1187,1
10430,resp4590,resp2290,1
10431,resp4590,resp2353,1
10432,resp4590,resp2474,1
10433,resp4590,resp2937,1
10434,resp4590,resp3480,2
10435,resp4590,resp4005,4
10436,resp4590,resp51,1
10437,resp4590,resp5586,1
10438,resp4590,resp6089,1
10439,resp4590,resp6159,1
10440,resp4590,resp6241,1
10441,resp4590,resp763,4
10442,resp4593,resp1095,1
10443,resp4593,resp1449,2
10444,resp4593,resp2174,1
10445,resp4593,resp2462,2
10446,resp4593,resp2666,2
10447,resp4593,resp2950,1
10448,resp4593,resp2991,1
10449,resp4593,resp3286,3
10450,resp4593,resp3581,3
10451,resp4593,resp4592,6
10452,resp4593,resp5231,1
10453,resp4593,resp5626,1
10454,resp460,resp2283,5
10455,resp460,resp2290,1
10456,resp460,resp2696,6
10457,resp460,resp3079,1
10458,resp460,resp3978,6
10459,resp460,resp494,4
10460,resp460,resp5472,1
10461,resp4600,resp1559,1
10462,resp4600,resp188,1
10463,resp4600,resp2476,1
10464,resp4600,resp3140,5
10465,resp4600,resp3608,2
10466,resp4600,resp4483,6
10467,resp4600,resp4794,5
10468,resp4600,resp4818,1
10469,resp4600,resp5096,1
10470,resp4600,resp5571,1
10471,resp4601,resp1411,2
10472,resp4601,resp4159,4
10473,resp4604,resp2043,5
10474,resp4604,resp2263,6
10475,resp4604,resp3086,6
10476,resp4604,resp488,5
10477,resp4604,resp5445,1
10478,resp4604,resp5562,1
10479,resp4605,resp2968,1
10480,resp4605,resp3112,2
10481,resp4605,resp843,2
10482,resp4606,resp1132,1
10483,resp4606,resp2161,3
10484,resp4606,resp2461,1
10485,resp4606,resp2543,1
10486,resp4606,resp2804,1
10487,resp4606,resp2915,3
10488,resp4606,resp5262,1
10489,resp4606,resp5545,2
10490,resp4606,resp5657,1
10491,resp4607,resp2066,4
10492,resp4607,resp3384,2
10493,resp4607,resp3541,4
10494,resp4608,resp1147,1
10495,resp4608,resp4948,1
10496,resp461,resp1109,1
10497,resp461,resp1316,1
10498,resp461,resp1318,2
10499,resp461,resp2310,1
10500,resp461,resp3025,3
10501,resp461,resp303,3
10502,resp461,resp3914,1
10503,resp461,resp4169,1
10504,resp461,resp5465,2
10505,resp461,resp5768,2
10506,resp4611,resp18,1
10507,resp4611,resp2191,1
10508,resp4611,resp301,1
10509,resp4611,resp3023,2
10510,resp4611,resp3549,1
10511,resp4611,resp4034,1
10512,resp4611,resp4829,4
10513,resp4612,resp1316,3
10514,resp4612,resp3748,2
10515,resp4612,resp3825,2
10516,resp4612,resp4169,4
10517,resp4612,resp4571,3
10518,resp4612,resp5465,6
10519,resp4612,resp881,4
10520,resp4613,resp1773,1
10521,resp4613,resp2394,5
10522,resp4613,resp3756,1
10523,resp4613,resp4402,1
10524,resp4613,resp837,3
10525,resp4614,resp3520,1
10526,resp4614,resp3893,3
10527,resp4614,resp4308,4
10528,resp4614,resp4476,1
10529,resp4614,resp4643,5
10530,resp4614,resp718,1
10531,resp4615,resp1492,1
10532,resp4615,resp2335,2
10533,resp4615,resp308,2
10534,resp4615,resp4802,6
10535,resp4615,resp4935,6
10536,resp4615,resp5505,3
10537,resp4615,resp5928,1
10538,resp4615,resp715,2
10539,resp4615,resp982,1
10540,resp4616,resp4615,1
10541,resp4616,resp4935,5
10542,resp4616,resp715,1
10543,resp4618,resp1447,5
10544,resp4618,resp2903,2
10545,resp4618,resp3221,3
10546,resp4618,resp860,1
10547,resp4619,resp163,2
10548,resp4619,resp3088,2
10549,resp4619,resp3221,3
10550,resp4619,resp3665,3
10551,resp4619,resp837,2
10552,resp4620,resp2278,1
10553,resp4620,resp3221,1
10554,resp4620,resp3756,6
10555,resp4620,resp4298,2
10556,resp4620,resp5139,1
10557,resp4622,resp1372,3
10558,resp4622,resp4016,1
10559,resp4622,resp5709,1
10560,resp4627,resp3479,2
10561,resp4627,resp4824,4
10562,resp4627,resp5523,2
10563,resp4630,resp1730,2
10564,resp4630,resp2055,3
10565,resp4630,resp3578,3
10566,resp4630,resp410,6
10567,resp4630,resp4735,3
10568,resp4630,resp5586,2
10569,resp4630,resp6159,1
10570,resp4631,resp3756,2
10571,resp4631,resp3846,5
10572,resp4631,resp4042,1
10573,resp4632,resp2120,2
10574,resp4632,resp3512,3
10575,resp4632,resp3545,6
10576,resp4632,resp6064,1
10577,resp4633,resp4571,6
10578,resp4633,resp5884,6
10579,resp4638,resp11,2
10580,resp4638,resp4169,1
10581,resp4638,resp4571,1
10582,resp4638,resp5657,1
10583,resp4638,resp6119,1
10584,resp4640,resp2378,3
10585,resp4640,resp2535,3
10586,resp4640,resp2593,3
10587,resp4640,resp3558,2
10588,resp4640,resp3800,2
10589,resp4641,resp1097,1
10590,resp4641,resp2163,3
10591,resp4641,resp4122,1
10592,resp4641,resp4352,5
10593,resp4641,resp4523,3
10594,resp4641,resp5288,2
10595,resp4641,resp5974,1
10596,resp4641,resp608,1
10597,resp4641,resp758,1
10598,resp4641,resp819,6
10599,resp4643,resp1161,2
10600,resp4643,resp1210,1
10601,resp4643,resp1260,2
10602,resp4643,resp1606,1
10603,resp4643,resp1829,4
10604,resp4643,resp2824,1
10605,resp4643,resp3390,1
10606,resp4643,resp3480,1
10607,resp4643,resp3893,4
10608,resp4643,resp4308,1
10609,resp4643,resp4451,1
10610,resp4643,resp5339,2
10611,resp4643,resp5523,1
10612,resp4643,resp6113,2
10613,resp4645,resp1796,1
10614,resp4645,resp2709,4
10615,resp4645,resp3062,1
10616,resp4645,resp3348,1
10617,resp4646,resp1316,2
10618,resp4646,resp3825,2
10619,resp4646,resp4169,1
10620,resp4646,resp5465,1
10621,resp4646,resp881,5
10622,resp4649,resp1570,2
10623,resp4649,resp1639,1
10624,resp4649,resp1892,1
10625,resp4649,resp244,2
10626,resp4649,resp2477,1
10627,resp4649,resp2741,1
